ID,text,pos,neg,PRP$,VBG,VBD,``,VBN,POS,'',VBP,WDT,JJ,WP,VBZ,DT,#,RP,$,NN,),(,FW,",",.,TO,PRP,RB,:,NNS,NNP,VB,WRB,CC,PDT,RBS,RBR,CD,EX,IN,MD,NNPS,JJS,JJR,SYM,UH,label
1125,"I'm sorry someone died, but to mislead me like that is inexcusable.",0.06666666666666667,0.26666666666666666,0,0,0.06666666666666667,0,0,0,0,0.06666666666666667,0,0.13333333333333333,0,0.06666666666666667,0.06666666666666667,0,0,0,0.06666666666666667,0,0,0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0,0,0,0,0.06666666666666667,0,0.06666666666666667,0,0,0,0,0,0.06666666666666667,0,0,0,0,0,0,sadness
1126,"even though i wasnt in the right mood, a.k.a : my mind was in portland, it was  a really good flick!",0.08333333333333333,0.0,0.041666666666666664,0,0.08333333333333333,0,0,0,0,0.041666666666666664,0,0.125,0,0,0.08333333333333333,0,0,0,0.20833333333333334,0,0,0,0.08333333333333333,0.041666666666666664,0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,joy
1127,"what i was worried about, someone trying to steal money off my card, isnt going to happen.",0.0,0.1,0.05,0.1,0.05,0,0.05,0,0,0,0,0,0.05,0,0,0,0,0,0.25,0,0,0,0.1,0.05,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,fear
1128,she makes me all nervous and tense!,0.0,0.25,0,0,0,0,0,0,0,0,0,0.125,0,0.125,0.125,0,0,0,0.125,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,fear
1129,"and anything she says, no matter how sweet the voice is is nasty and mean spirited!",0.05555555555555555,0.05555555555555555,0,0,0.05555555555555555,0,0,0,0,0,0,0.1111111111111111,0,0.2222222222222222,0.1111111111111111,0,0,0,0.16666666666666666,0,0,0,0.05555555555555555,0.05555555555555555,0,0.05555555555555555,0,0,0,0,0,0.05555555555555555,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,disgust
1130,and me with my explaining skills wont show her how what she just said stung!,0.0625,0.0,0.125,0.0625,0.0625,0,0,0,0,0.0625,0,0.0625,0.0625,0,0,0,0,0,0.0625,0,0,0,0,0.0625,0,0.125,0.0625,0,0.0625,0,0,0.0625,0.0625,0,0,0,0,0,0.0625,0,0,0,0,0,0,anger
1131,thus getting myself more pissed and less willing to finish what i was just trying to say.,0.05555555555555555,0.0,0,0.1111111111111111,0.05555555555555555,0,0,0,0,0,0,0.1111111111111111,0.05555555555555555,0,0,0,0,0,0.05555555555555555,0,0,0,0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.1111111111111111,0,0,0,0.1111111111111111,0,0.05555555555555555,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,anger
1132,"which sucks, but that might mean her birthday.",0.0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0.1,0.1,0,0,0,0,0,disgust
1133,im afraid of what will happen if that gets out.,0.0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0.09090909090909091,0,0.18181818181818182,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0.18181818181818182,0.09090909090909091,0,0,0,0,0,fear
1134,im worried about money.,0.0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,fear
1135,"but im more worried about losing the one i love, even though i cant have her right now.",0.1,0.1,0.05,0.05,0,0,0,0,0,0.05,0,0.1,0,0,0.05,0,0,0,0.2,0,0,0,0.05,0.05,0,0,0.1,0,0,0,0.05,0,0.05,0,0,0,0.05,0,0.1,0,0,0,0.05,0,0,fear
1136,okay shut up!,0.0,0.0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anger
1137,"I can handle dull aches, it's the sharp pains that freak me out.",0.0625,0.25,0,0,0,0,0,0,0,0.0625,0.0625,0.125,0,0.0625,0.0625,0,0.0625,0,0,0,0,0,0.0625,0.0625,0,0.1875,0,0,0.125,0,0.0625,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,fear
1138,"Then they fucked around with my teeth, which never hurt (except for the clamp), but I was on edge, because it felt like it was about to hurt, like any moment they might hit a nerve.",0.046511627906976744,0.06976744186046512,0.023255813953488372,0,0.09302325581395349,0,0,0,0,0.023255813953488372,0.023255813953488372,0,0,0,0.06976744186046512,0,0,0,0.09302325581395349,0.023255813953488372,0.023255813953488372,0,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.046511627906976744,0,0.023255813953488372,0,0.046511627906976744,0,0.023255813953488372,0,0,0,0,0,0.20930232558139536,0.023255813953488372,0,0,0,0,0,fear
1139,"so the nurse was doing suction, and she accidently hit the rubber sheath across my mouth (isolating the tooth) which made a very loud noise in my ear, so I flinched, and the dentist was like ""It's not big deal, show her it's nothing to be afraid of"" so she did it again and I really freaked out, really flinched and even cried out and then I starting crying.",0.012345679012345678,0.08641975308641975,0.037037037037037035,0.04938271604938271,0.09876543209876543,0.012345679012345678,0.024691358024691357,0,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.024691358024691357,0,0.024691358024691357,0.06172839506172839,0,0.024691358024691357,0,0.13580246913580246,0.012345679012345678,0.012345679012345678,0,0.06172839506172839,0.012345679012345678,0.012345679012345678,0.09876543209876543,0.1111111111111111,0,0,0,0.012345679012345678,0,0.06172839506172839,0,0,0,0,0,0.07407407407407407,0,0,0,0,0,0,fear
1140,"filling, which sucks.",0.0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust
1141,"as unexpectedly and elusively as the innernets appear, SO DO THEY STOP DISAPEAR.",0.0,0.06666666666666667,0,0,0,0,0,0,0,0.06666666666666667,0,0,0,0,0.06666666666666667,0,0,0,0,0,0,0,0.06666666666666667,0.06666666666666667,0,0,0.13333333333333333,0,0.06666666666666667,0.3333333333333333,0,0,0.06666666666666667,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,surprise
1142,enjoying it while it lasts.,0.16666666666666666,0.0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,joy
1143,pshaw!,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,surprise
1144,and it turns out that the daughter and i both graduated from brockport this spring!,0.0,0.0,0,0,0,0,0.0625,0,0,0,0,0,0,0.0625,0.1875,0,0.0625,0,0.1875,0,0,0,0,0.0625,0,0.0625,0,0,0,0,0.0625,0,0.125,0,0,0,0,0,0.125,0,0,0,0,0,0,surprise
1145,she's living at home with her parents now and she's not feeling very good about herself.,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0,0,0,0,0,0,0,0.10526315789473684,0,0.10526315789473684,0,0,0,0,0.05263157894736842,0,0,0,0,0.05263157894736842,0,0.15789473684210525,0.15789473684210525,0,0.05263157894736842,0,0,0,0.05263157894736842,0,0,0,0,0,0.15789473684210525,0,0,0,0,0,0,sadness
1146,"Which, to be honest, was making Brad slightly nervous.",0.08333333333333333,0.08333333333333333,0,0.08333333333333333,0.08333333333333333,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0,0.08333333333333333,0,0,0.16666666666666666,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,fear
1147,Perhaps it had just been pre-deal excitement.,0.125,0.0,0,0,0.125,0,0.125,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0.125,0,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
1148,"It was a pleasant Tuesday evening in Hawai'i, Wednesday at home, Brad reminded himself automatically, and he had the doors to the balcony open wide and was sitting on the lone chair looking out over the ocean.",0.024390243902439025,0.024390243902439025,0,0.04878048780487805,0.0975609756097561,0,0,0,0,0,0,0.07317073170731707,0,0,0.12195121951219512,0,0.024390243902439025,0,0.14634146341463414,0,0,0,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.024390243902439025,0,0.024390243902439025,0.0975609756097561,0,0,0.04878048780487805,0,0,0,0,0,0.0975609756097561,0,0,0,0,0,0,joy
1149,"He called Yohji, missing him, wanting to talk to him.",0.0,0.07692307692307693,0,0.15384615384615385,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.23076923076923078,0,0,0,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sadness
1150,It actually was quite a bit of fun.,0.1111111111111111,0.0,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0,0.2222222222222222,0,0,0,0,0.1111111111111111,0,0.1111111111111111,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,0,joy
1151,"We offered to do Aaron too, but he just laughed and shook his head.",0.0,0.0625,0.0625,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0625,0.0625,0.0625,0.125,0.125,0,0,0.0625,0.0625,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,joy
1152,He really laughed a lot today.,0.0,0.0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0.2857142857142857,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
1153,I made me sorry that I don't actually know him.,0.0,0.08333333333333333,0,0,0.08333333333333333,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0.3333333333333333,0.16666666666666666,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,sadness
1154,"After Drawing, I was standing at Ryan's locker, leaning back, laughing.",0.0625,0.0,0,0.125,0.0625,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.1875,0.0625,0,0.0625,0.0625,0,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,joy
1155,"I was laughing up at Josh Bloomfield and Peter, when someone spoke softly behind me, very fast.",0.05,0.0,0,0.05,0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0.1,0.05,0,0.1,0.15,0,0,0.15,0,0.05,0.05,0,0,0,0,0,0.1,0,0,0,0,0,0,joy
1156,"I wanted to wipe the green-and-purple whiskers off with my hands, but was afraid of making it worse, so I didn't do anything.",0.0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.1111111111111111,0,0,0,0,0,0,0.07407407407407407,0,0,0.037037037037037035,0,0,0,0.037037037037037035,0,0,0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.037037037037037035,0,0.07407407407407407,0,0.07407407407407407,0,0.037037037037037035,0,0,0,0,0,0.14814814814814814,0,0,0,0.037037037037037035,0,0,fear
1157,"I said, ""He always seems so nervous.""",0.0,0.09090909090909091,0,0,0.09090909090909091,0.09090909090909091,0,0,0.09090909090909091,0,0,0.09090909090909091,0,0.09090909090909091,0,0,0,0,0,0,0,0,0.09090909090909091,0.09090909090909091,0,0.18181818181818182,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fear
1158,"I feel kind of bad.""",0.0,0.14285714285714285,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,sadness
1159,"hurting his feelings,"" Ryan finished flatly.",0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0,0,0.1111111111111111,0,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sadness
1160,"I nodded, felt guilty.",0.0,0.16666666666666666,0,0,0.3333333333333333,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sadness
1161,"And that's total bullshit, because those things shouldn't even matter.",0.0,0.07142857142857142,0,0,0,0,0,0,0,0,0,0.07142857142857142,0,0.07142857142857142,0.14285714285714285,0,0,0,0.07142857142857142,0,0,0,0.07142857142857142,0.07142857142857142,0,0,0.14285714285714285,0,0.07142857142857142,0,0,0,0.07142857142857142,0,0,0.07142857142857142,0,0,0.07142857142857142,0.07142857142857142,0,0,0,0,0,disgust
1162,It's about a fucking jacket.,0.0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0.2857142857142857,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,disgust
1163,Goodbyes break my heart and make me choke on my last words.,0.0,0.15384615384615385,0.15384615384615385,0,0,0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0.07692307692307693,0,0.07692307692307693,0,0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0,0.07692307692307693,0,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,sadness
1164,They cause tears to run down my cheeks and make me want to fall to my knees.,0.0,0.05555555555555555,0.1111111111111111,0,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0.05555555555555555,0,0.05555555555555555,0,0,0,0,0.05555555555555555,0.16666666666666666,0.1111111111111111,0,0,0.1111111111111111,0,0.2222222222222222,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,sadness
1165,Backing out of that driveway getting further and further away from you was one of the hardest things I've ever had to do.,0.0,0.04,0,0.08,0.04,0,0.04,0,0,0.04,0,0.08,0,0,0.08,0,0,0,0.04,0,0,0,0,0.04,0.04,0.08,0.08,0,0.04,0,0.04,0,0.04,0,0,0,0.04,0,0.16,0,0,0.04,0,0,0,sadness
1166,I'm so scared that everytime that I see you it's going to be my last time and I never want to leave your side.,0.0,0.037037037037037035,0.07407407407407407,0.037037037037037035,0,0,0,0,0,0.14814814814814814,0,0.07407407407407407,0,0.037037037037037035,0,0,0,0,0.07407407407407407,0,0,0,0,0.037037037037037035,0.07407407407407407,0.18518518518518517,0.07407407407407407,0,0,0,0.07407407407407407,0,0.037037037037037035,0,0,0,0,0,0.07407407407407407,0,0,0,0,0,0,fear
1167,my quilt is finally coming along though i am alsorts of excited.,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0.07692307692307693,0,0.15384615384615385,0,0.07692307692307693,0,0,0,0,0.07692307692307693,0,0,0,0,0.07692307692307693,0,0,0.07692307692307693,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0.23076923076923078,0,0,0,0,0,0,joy
1168,anyways i wont b here all weekend i will b in penn state with a bunch of male bleeders and my brother lol so there ttyl byes,0.0,0.0,0.037037037037037035,0,0,0,0,0,0,0.07407407407407407,0,0.07407407407407407,0,0,0.07407407407407407,0,0,0,0.2962962962962963,0,0,0,0,0,0,0,0.1111111111111111,0,0.1111111111111111,0,0.037037037037037035,0,0.037037037037037035,0,0,0,0,0,0.1111111111111111,0.037037037037037035,0,0,0,0,0,joy
1169,But when you want money for people with minds that hate,0.0,0.09090909090909091,0,0,0,0,0,0,0,0.18181818181818182,0.09090909090909091,0,0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0.09090909090909091,0,0,0.18181818181818182,0,0,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0.18181818181818182,0,0,0,0,0,0,disgust
1170,"Pretty damn sad, isn't it?",0.0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.125,0,0,0,0,0,0,0,0,0.125,0.125,0,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sadness
1171,What will it take to rise above and leave this human ashtray that we've been snubbed into?,0.0,0.05263157894736842,0,0,0,0,0.10526315789473684,0,0,0.05263157894736842,0,0.05263157894736842,0.05263157894736842,0,0.05263157894736842,0,0,0,0.05263157894736842,0,0,0,0,0.05263157894736842,0.05263157894736842,0.10526315789473684,0,0,0,0,0.15789473684210525,0,0.05263157894736842,0,0,0,0,0,0.15789473684210525,0.05263157894736842,0,0,0,0,0,disgust
1172,"That last one alone has been responsible for more fear-mongering than the presently seated Bush administration has been able to muster in the past six years, and that's a pretty tall order.",0.02857142857142857,0.0,0,0,0,0,0.08571428571428572,0,0,0,0,0.14285714285714285,0,0.08571428571428572,0.14285714285714285,0,0,0,0.11428571428571428,0,0,0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0,0.05714285714285714,0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0,0.02857142857142857,0,0,0,0.05714285714285714,0,0.08571428571428572,0,0,0,0.02857142857142857,0,0,fear
1173,What's interesting about their motivations is that most of what we're supposed to be afraid of is actually simply informative alternatives to the status quo: the fear of change.,0.0,0.06060606060606061,0.030303030303030304,0.030303030303030304,0,0,0.030303030303030304,0,0,0.030303030303030304,0,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.06060606060606061,0,0,0,0.12121212121212122,0,0,0,0,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.06060606060606061,0,0.030303030303030304,0,0,0,0,0,0,0,0.15151515151515152,0,0,0.030303030303030304,0,0,0,fear
1174,The government wants us to be afraid of terrorists so that they can pass more questionable legislation that makes it easier to control us.,0.04,0.08,0,0,0,0,0.04,0,0,0,0.04,0.04,0,0.08,0.04,0,0,0,0.08,0,0,0,0,0.04,0.08,0.16,0,0,0.04,0,0.12,0,0,0,0,0.04,0,0,0.12,0.04,0,0,0.04,0,0,fear
1175,"They want us to be scared of protesting and dissenting in the name of freedom, because there are more of us than there are of THEM.",0.03571428571428571,0.07142857142857142,0,0,0,0,0.03571428571428571,0,0,0.10714285714285714,0,0,0,0,0.03571428571428571,0,0,0,0.14285714285714285,0,0,0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0,0,0,0.03571428571428571,0.03571428571428571,0,0.03571428571428571,0,0,0,0,0.07142857142857142,0.25,0,0,0,0.03571428571428571,0,0,fear
1176,"I even suggest that the government has always wished us to be afraid of communism, because it goes against the very thing that government relies upon to keep it rolling: capitalism.",0.0,0.029411764705882353,0,0.029411764705882353,0,0,0.058823529411764705,0,0,0.029411764705882353,0.029411764705882353,0.029411764705882353,0,0.08823529411764706,0.058823529411764705,0,0,0,0.14705882352941177,0,0,0,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.029411764705882353,0,0,0.058823529411764705,0,0,0,0,0,0,0,0.14705882352941177,0,0,0,0,0,0,fear
1177,"From the ""Red Scare"" and the Communist witch-hunt of the 50's with Senator Joe McCarthy aggressively pursuing perceived threats to the safety and security of America, to the current fear and loathing of so-called communist countries such as North Korea, Cuba and China, actual communism has never, ever existed.",0.0,0.05263157894736842,0,0.017543859649122806,0,0.017543859649122806,0.03508771929824561,0.017543859649122806,0.017543859649122806,0,0,0.08771929824561403,0,0.017543859649122806,0.08771929824561403,0,0,0,0.10526315789473684,0,0,0,0.07017543859649122,0.017543859649122806,0.03508771929824561,0,0.05263157894736842,0,0.03508771929824561,0.19298245614035087,0,0,0.07017543859649122,0,0,0,0.017543859649122806,0,0.10526315789473684,0,0,0,0,0,0,fear
1178,It's a depression.,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sadness
1179,Everybody's out of work or scared of losing their job.,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0,0,0.08333333333333333,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0.25,0,0,0,0,0,0,fear
1180,I want you to get mad!,0.0,0.14285714285714285,0,0,0,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anger
1181,I don't know what to do about the depression and the inflation and the Russians and the crime in the street.,0.0,0.08695652173913043,0,0,0,0,0,0,0,0.043478260869565216,0,0,0.043478260869565216,0,0.21739130434782608,0,0,0,0.17391304347826086,0,0,0,0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0,0,0,0.08695652173913043,0,0.13043478260869565,0,0,0,0,0,0.08695652173913043,0,0.043478260869565216,0,0,0,0,sadness
1182,"All I know is that first, you've got to get mad.",0.0,0.07142857142857142,0,0,0,0,0.07142857142857142,0,0,0.14285714285714285,0,0.14285714285714285,0,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,anger
1183,"You've gotta say, ""I'm a human being, goddammit!",0.0,0.0,0,0.06666666666666667,0,0.06666666666666667,0.06666666666666667,0,0,0.2,0,0.06666666666666667,0,0,0.06666666666666667,0,0,0,0.06666666666666667,0,0,0,0.13333333333333333,0.06666666666666667,0,0.13333333333333333,0,0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anger
1184,"""I'm as mad as hell,",0.0,0.25,0,0,0,0.125,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,anger
